Latitude (decimal degrees):	37.779
Longitude (decimal degrees):	-122.420
Elevation (m):	19
Radiation database:	PVGIS-NSRDB


Slope: 0 deg. 
Azimuth: - deg. 
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20150318:0900,0.0,0.0,0.0,11.33,3.38,0.0
20150318:1000,0.0,0.0,0.0,11.11,3.45,0.0
20150318:1100,0.0,0.0,0.0,10.96,3.66,0.0
20150318:1200,0.0,0.0,0.0,10.86,3.72,0.0
20150318:1300,0.0,0.0,0.0,10.7,3.66,0.0
20150318:1400,0.0,0.0,0.0,10.5,3.31,0.0
20150318:1500,475.86,559.06,7.6,10.45,3.03,0.0
20150318:1600,697.07,848.43,19.18,11.79,2.83,0.0
20150318:1700,743.14,919.59,30.12,13.28,2.83,0.0
20150318:1800,734.79,911.3,39.81,14.77,3.24,0.0
20150318:1900,697.54,875.33,47.25,15.82,2.41,0.0
20150318:2000,680.49,848.94,51.04,16.97,3.03,0.0
20150318:2100,690.58,854.45,50.11,17.68,4.34,0.0
20150318:2200,718.92,885.58,44.74,17.73,5.31,0.0
20150318:2300,742.82,915.46,36.29,17.45,5.31,0.0
20150319:0000,727.3,892.63,26.25,17.04,5.17,0.0
20150319:0100,623.15,753.62,14.99,16.23,4.83,0.0
20150319:0200,1.86,10.06,3.26,15.06,4.28,0.0
20150319:0300,0.0,0.0,0.0,13.98,3.72,0.0
20150319:0400,0.0,0.0,0.0,13.36,2.83,0.0
20150319:0500,0.0,0.0,0.0,12.71,2.34,0.0
20150319:0600,0.0,0.0,0.0,12.06,2.28,0.0
20150319:0700,0.0,0.0,0.0,11.71,2.55,0.0
20150319:0800,0.0,0.0,0.0,11.09,2.21,0.0
20150319:0900,0.0,0.0,0.0,10.43,1.86,0.0
20150319:1000,0.0,0.0,0.0,10.09,1.66,0.0
20150319:1100,0.0,0.0,0.0,11.03,1.17,0.0
20150319:1200,0.0,0.0,0.0,11.56,0.48,0.0
20150319:1300,0.0,0.0,0.0,11.33,0.28,0.0
20150319:1400,0.0,0.0,0.0,10.99,0.62,0.0
20150319:1500,476.63,573.75,7.9,11.02,0.9,0.0
20150319:1600,675.43,850.96,19.5,12.01,0.69,0.0
20150319:1700,711.05,919.76,30.46,13.63,0.41,0.0
20150319:1800,606.06,773.12,40.17,15.91,0.69,0.0
20150319:1900,612.7,780.95,47.64,16.49,1.03,0.0
20150319:2000,552.96,700.07,51.44,17.69,1.45,0.0
20150319:2100,682.6,854.53,50.48,18.24,3.38,1.0
20150319:2200,712.41,887.29,45.05,17.99,4.14,0.0
20150319:2300,731.41,916.24,36.55,17.74,3.66,0.0
20150320:0000,716.38,896.48,26.47,17.57,3.38,0.0
20150320:0100,617.76,759.98,15.18,16.85,3.17,0.0
20150320:0200,2.11,10.57,3.44,15.68,2.62,0.0
20150320:0300,0.0,0.0,0.0,14.73,2.48,0.0
20150320:0400,0.0,0.0,0.0,13.9,2.62,0.0
20150320:0500,0.0,0.0,0.0,13.11,2.34,0.0
20150320:0600,0.0,0.0,0.0,12.37,2.34,0.0
20150320:0700,0.0,0.0,0.0,11.87,2.97,0.0
20150320:0800,0.0,0.0,0.0,11.52,2.9,0.0
20150320:0900,0.0,0.0,0.0,11.04,2.28,0.0
20150320:1000,0.0,0.0,0.0,10.41,1.72,0.0
20150320:1100,0.0,0.0,0.0,10.14,1.59,0.0
20150320:1200,0.0,0.0,0.0,10.27,1.45,0.0
20150320:1300,0.0,0.0,0.0,10.44,1.38,0.0
20150320:1400,0.0,0.0,0.0,10.31,1.45,0.0
20150320:1500,13.89,28.86,8.21,10.38,1.45,0.0
20150320:1600,71.14,100.15,19.81,12.72,1.45,0.0
20150320:1700,293.19,358.8,30.79,14.55,1.86,0.0
20150320:1800,374.04,458.61,40.54,15.7,2.62,0.0
20150320:1900,405.18,494.22,48.03,15.01,3.79,0.0
20150320:2000,533.2,656.14,51.84,15.61,3.17,0.0
20150320:2100,458.43,571.02,50.84,16.55,2.07,0.0
20150320:2200,717.09,894.97,45.36,17.28,3.66,0.0
20150320:2300,748.18,923.14,36.81,16.5,4.69,0.0
20150321:0000,426.45,513.59,26.68,15.55,3.79,0.0
20150321:0100,174.79,217.71,15.37,14.78,3.17,0.0
20150321:0200,1.0,8.19,3.62,13.99,3.31,0.0
20150321:0300,0.0,0.0,0.0,13.18,2.62,0.0
20150321:0400,0.0,0.0,0.0,12.63,2.76,0.0
20150321:0500,0.0,0.0,0.0,12.23,2.55,0.0
20150321:0600,0.0,0.0,0.0,12.01,2.34,0.0
20150321:0700,0.0,0.0,0.0,11.84,2.55,0.0
20150321:0800,0.0,0.0,0.0,11.43,1.59,0.0
20150321:0900,0.0,0.0,0.0,11.22,1.24,0.0
20150321:1000,0.0,0.0,0.0,11.08,1.17,0.0
20150321:1100,0.0,0.0,0.0,10.19,1.59,0.0
20150321:1200,0.0,0.0,0.0,9.98,2.21,0.0
20150321:1300,0.0,0.0,0.0,10.52,2.41,0.0
20150321:1400,0.0,0.0,0.0,11.19,2.55,0.0
20150321:1500,0.0,5.26,8.51,12.02,2.69,0.0
20150321:1600,56.97,83.77,20.13,13.58,2.97,0.0
20150321:1700,227.55,281.14,31.13,14.74,3.1,0.0
20150321:1800,597.35,736.45,40.9,15.72,2.9,0.0
20150321:1900,684.39,858.35,48.43,16.4,2.48,0.0
20150321:2000,602.92,751.33,52.25,17.11,2.83,0.0
20150321:2100,604.49,750.23,51.21,17.51,3.38,0.0
20150321:2200,612.95,757.19,45.67,17.48,3.93,0.0
20150321:2300,479.33,584.26,37.06,17.05,4.14,0.0
20150322:0000,298.07,362.42,26.9,16.18,4.07,0.0
20150322:0100,35.08,57.35,15.56,15.17,3.66,0.0
20150322:0200,1.01,8.21,3.8,14.51,3.24,0.0
20150322:0300,0.0,0.0,0.0,13.89,2.9,0.0
20150322:0400,0.0,0.0,0.0,13.5,2.34,0.0
20150322:0500,0.0,0.0,0.0,13.34,2.28,0.0
20150322:0600,0.0,0.0,0.0,13.26,2.34,0.0
20150322:0700,0.0,0.0,0.0,13.27,2.28,0.0
20150322:0800,0.0,0.0,0.0,13.08,2.62,0.0
20150322:0900,0.0,0.0,0.0,13.07,2.9,0.0
20150322:1000,0.0,0.0,0.0,13.03,3.03,0.0
20150322:1100,0.0,0.0,0.0,13.08,2.97,0.0
20150322:1200,0.0,0.0,0.0,13.15,3.1,0.0
20150322:1300,0.0,0.0,0.0,13.28,3.38,0.0
20150322:1400,0.0,0.0,0.0,13.36,3.38,0.0
20150322:1500,118.62,152.39,8.82,13.58,3.45,0.0
20150322:1600,121.9,158.26,20.45,14.0,3.66,0.0
20150322:1700,264.16,322.3,31.47,14.6,3.86,0.0
20150322:1800,734.01,901.26,41.27,15.15,4.28,0.0
20150322:1900,387.0,472.07,48.82,15.78,4.83,0.0
20150322:2000,421.65,515.38,52.65,15.89,4.62,0.0
20150322:2100,446.76,545.2,51.58,15.81,4.62,0.0
20150322:2200,618.85,751.45,45.98,15.78,5.17,0.0
20150322:2300,617.77,745.51,37.31,15.26,5.24,0.0
20150323:0000,423.3,504.55,27.11,14.86,5.31,0.0
20150323:0100,187.93,231.0,15.75,14.2,5.31,0.0
20150323:0200,0.0,2.91,3.98,13.72,4.55,0.0
20150323:0300,0.0,0.0,0.0,13.4,3.52,0.0
20150323:0400,0.0,0.0,0.0,13.1,3.31,0.0
20150323:0500,0.0,0.0,0.0,12.95,3.93,0.0
20150323:0600,0.0,0.0,0.0,12.93,4.07,0.0
20150323:0700,0.0,0.0,0.0,13.21,4.62,0.0
20150323:0800,0.0,0.0,0.0,12.96,4.14,0.0
20150323:0900,0.0,0.0,0.0,12.85,3.38,0.0
20150323:1000,0.0,0.0,0.0,12.74,2.76,0.0
20150323:1100,0.0,0.0,0.0,12.59,2.41,0.0
20150323:1200,0.0,0.0,0.0,11.45,2.55,0.0
20150323:1300,0.0,0.0,0.0,11.11,2.83,0.0
20150323:1400,0.0,0.0,0.0,11.16,3.03,0.0
20150323:1500,53.38,77.5,9.12,11.25,2.69,0.0
20150323:1600,245.77,297.42,20.76,12.62,2.55,0.0
20150323:1700,572.61,693.96,31.8,13.23,2.83,0.0
20150323:1800,701.81,866.02,41.63,14.0,2.97,0.0
20150323:1900,659.29,812.71,49.21,15.15,3.31,0.0
20150323:2000,695.53,853.96,53.05,15.43,3.86,0.0
20150323:2100,702.03,860.03,51.94,15.62,4.34,0.0
20150323:2200,729.06,889.33,46.28,15.6,5.24,0.0
20150323:2300,752.35,913.03,37.56,15.27,5.93,0.0
20150324:0000,666.14,797.64,27.32,14.85,6.14,0.0
20150324:0100,409.34,482.48,15.94,14.24,6.07,0.0
20150324:0200,2.71,11.66,4.16,13.51,5.66,0.0
20150324:0300,0.0,0.0,0.0,12.84,5.03,0.0
20150324:0400,0.0,0.0,0.0,12.4,4.41,0.0
20150324:0500,0.0,0.0,0.0,12.09,4.07,0.0
20150324:0600,0.0,0.0,0.0,11.85,3.79,0.0
20150324:0700,0.0,0.0,0.0,12.17,3.52,0.0
20150324:0800,0.0,0.0,0.0,12.06,3.45,0.0
20150324:0900,0.0,0.0,0.0,11.83,3.38,0.0
20150324:1000,0.0,0.0,0.0,11.52,2.83,0.0
20150324:1100,0.0,0.0,0.0,11.15,2.34,0.0
20150324:1200,0.0,0.0,0.0,11.04,2.41,0.0
20150324:1300,0.0,0.0,0.0,11.19,2.62,0.0
20150324:1400,0.0,0.0,0.0,11.33,2.48,0.0
20150324:1500,19.38,36.54,9.43,12.04,2.48,0.0
20150324:1600,300.2,360.06,21.08,13.6,3.52,0.0
20150324:1700,730.45,894.02,32.14,14.59,4.14,0.0
20150324:1800,571.4,694.28,41.99,15.26,4.21,0.0
20150324:1900,474.45,580.66,49.61,15.54,3.59,0.0
20150324:2000,542.99,664.78,53.45,15.93,4.14,0.0
20150324:2100,347.93,428.13,52.31,15.95,4.07,0.0
20150324:2200,591.21,724.75,46.59,16.47,4.14,0.0
20150324:2300,364.03,442.58,37.81,16.55,4.76,0.0
20150325:0000,409.56,491.82,27.53,16.27,5.24,0.0
20150325:0100,359.08,426.31,16.13,15.13,5.86,0.0
20150325:0200,2.97,12.18,4.34,14.2,5.59,0.0
20150325:0300,0.0,0.0,0.0,13.55,5.03,0.0
20150325:0400,0.0,0.0,0.0,13.28,5.17,0.0
20150325:0500,0.0,0.0,0.0,13.07,5.31,0.0
20150325:0600,0.0,0.0,0.0,12.87,4.83,0.0
20150325:0700,0.0,0.0,0.0,13.29,4.55,0.0
20150325:0800,0.0,0.0,0.0,12.99,4.14,0.0
20150325:0900,0.0,0.0,0.0,12.66,3.86,0.0
20150325:1000,0.0,0.0,0.0,12.35,3.66,0.0
20150325:1100,0.0,0.0,0.0,12.02,3.24,0.0
20150325:1200,0.0,0.0,0.0,11.65,3.03,0.0
20150325:1300,0.0,0.0,0.0,11.42,3.17,0.0
20150325:1400,0.0,0.0,0.0,11.1,2.9,0.0
20150325:1500,509.86,607.68,9.73,11.06,2.07,0.0
20150325:1600,685.97,852.9,21.39,13.25,1.79,0.0
20150325:1700,727.2,919.06,32.47,14.81,1.86,0.0
20150325:1800,719.63,913.37,42.36,16.33,2.07,0.0
20150325:1900,700.63,883.35,50.0,17.06,2.55,0.0
20150325:2000,690.51,861.63,53.85,17.94,3.52,0.0
20150325:2100,697.59,867.45,52.67,18.46,4.28,0.0
20150325:2200,720.93,895.23,46.89,18.64,4.9,0.0
20150325:2300,739.51,917.87,38.06,18.47,5.03,0.0
20150326:0000,723.21,890.7,27.73,17.93,5.24,0.0
20150326:0100,622.91,753.86,16.31,16.94,5.24,0.0
20150326:0200,3.22,12.7,4.52,15.71,4.55,0.0
20150326:0300,0.0,0.0,0.0,14.78,3.66,0.0
20150326:0400,0.0,0.0,0.0,14.29,2.97,0.0
20150326:0500,0.0,0.0,0.0,13.78,2.21,0.0
20150326:0600,0.0,0.0,0.0,12.88,1.59,0.0
20150326:0700,0.0,0.0,0.0,12.49,2.21,0.0
20150326:0800,0.0,0.0,0.0,11.86,2.0,0.0
20150326:0900,0.0,0.0,0.0,11.18,1.66,0.0
20150326:1000,0.0,0.0,0.0,11.35,1.31,0.0
20150326:1100,0.0,0.0,0.0,12.32,0.83,0.0
20150326:1200,0.0,0.0,0.0,12.23,0.28,0.0
20150326:1300,0.0,0.0,0.0,11.92,0.41,0.0
20150326:1400,0.0,0.0,0.0,11.5,0.9,0.0
20150326:1500,517.28,624.98,10.04,11.44,1.17,0.0
20150326:1600,684.22,858.5,21.71,13.34,1.31,0.0
20150326:1700,722.56,925.15,32.8,15.57,1.38,0.0
20150326:1800,708.53,919.19,42.72,18.5,1.45,0.0
20150326:1900,687.77,888.53,50.39,20.09,1.93,0.0
20150326:2000,660.51,867.48,54.25,21.59,1.17,1.0
20150326:2100,655.8,873.74,53.03,22.19,0.69,0.0
20150326:2200,695.7,901.77,47.18,21.85,2.41,0.0
20150326:2300,724.7,924.87,38.3,21.21,3.59,0.0
20150327:0000,715.42,899.29,27.94,19.75,4.0,0.0
20150327:0100,617.78,764.29,16.49,18.45,3.45,0.0
20150327:0200,267.68,325.21,4.7,16.73,2.55,0.0
20150327:0300,0.0,0.0,0.0,15.33,1.66,0.0
20150327:0400,0.0,0.0,0.0,14.41,1.03,0.0
20150327:0500,0.0,0.0,0.0,13.82,0.69,0.0
20150327:0600,0.0,0.0,0.0,13.17,0.9,0.0
20150327:0700,0.0,0.0,0.0,13.74,1.1,0.0
20150327:0800,0.0,0.0,0.0,13.34,1.1,0.0
20150327:0900,0.0,0.0,0.0,12.24,1.45,0.0
20150327:1000,0.0,0.0,0.0,11.91,2.0,0.0
20150327:1100,0.0,0.0,0.0,11.77,2.41,0.0
20150327:1200,0.0,0.0,0.0,11.57,2.41,0.0
20150327:1300,0.0,0.0,0.0,11.49,2.55,0.0
20150327:1400,0.0,0.0,0.0,11.7,2.9,0.0
20150327:1500,14.73,30.18,10.34,11.85,3.17,0.0
20150327:1600,105.32,138.89,22.02,12.27,2.83,0.0
20150327:1700,150.31,192.01,33.14,13.13,2.41,0.0
20150327:1800,268.76,331.26,43.08,14.44,2.9,0.0
20150327:1900,479.01,587.21,50.78,15.47,3.38,0.0
20150327:2000,710.6,873.33,54.64,16.07,4.28,0.0
20150327:2100,720.3,880.04,53.39,16.3,5.31,0.0
20150327:2200,744.54,908.3,47.48,16.11,5.79,0.0
20150327:2300,764.08,930.51,38.54,15.87,6.07,0.0
20150328:0000,746.91,905.6,28.14,15.39,5.93,0.0
20150328:0100,646.97,774.58,16.68,14.85,5.66,0.0
20150328:0200,291.17,345.07,4.87,14.12,5.38,0.0
20150328:0300,0.0,0.0,0.0,13.53,5.45,0.0
20150328:0400,0.0,0.0,0.0,13.42,6.21,0.0
20150328:0500,0.0,0.0,0.0,13.26,5.79,0.0
20150328:0600,0.0,0.0,0.0,13.06,5.31,0.0
20150328:0700,0.0,0.0,0.0,12.69,4.0,0.0
20150328:0800,0.0,0.0,0.0,12.4,4.9,0.0
20150328:0900,0.0,0.0,0.0,12.14,5.66,0.0
20150328:1000,0.0,0.0,0.0,11.87,6.07,0.0
20150328:1100,0.0,0.0,0.0,11.69,5.79,0.0
20150328:1200,0.0,0.0,0.0,11.54,5.1,0.0
20150328:1300,0.0,0.0,0.0,11.39,4.48,0.0
20150328:1400,0.0,0.0,0.0,11.11,4.0,0.0
20150328:1500,552.92,652.99,10.65,11.27,3.72,0.0
20150328:1600,724.33,884.01,22.33,12.75,3.38,0.0
20150328:1700,756.87,948.26,33.47,14.7,2.69,0.0
20150328:1800,745.69,941.59,43.44,16.7,2.83,0.0
20150328:1900,728.67,912.02,51.17,17.97,3.86,0.0
20150328:2000,714.36,892.24,55.04,19.0,4.28,0.0
20150328:2100,721.61,901.84,53.75,19.77,4.83,0.0
20150328:2200,747.16,933.94,47.78,20.1,5.45,0.0
20150328:2300,770.69,961.99,38.78,19.92,5.79,0.0
20150329:0000,758.78,940.3,28.34,19.21,5.93,0.0
20150329:0100,667.12,814.64,16.86,18.14,5.59,0.0
20150329:0200,316.56,380.54,5.05,17.25,4.69,0.0
20150329:0300,0.0,0.0,0.0,16.45,3.86,0.0
20150329:0400,0.0,0.0,0.0,15.79,3.93,0.0
20150329:0500,0.0,0.0,0.0,14.97,4.48,0.0
20150329:0600,0.0,0.0,0.0,14.24,4.55,0.0
20150329:0700,0.0,0.0,0.0,12.96,3.24,0.0
20150329:0800,0.0,0.0,0.0,12.37,3.03,0.0
20150329:0900,0.0,0.0,0.0,11.83,3.24,0.0
20150329:1000,0.0,0.0,0.0,11.42,3.38,0.0
20150329:1100,0.0,0.0,0.0,11.26,3.38,0.0
20150329:1200,0.0,0.0,0.0,11.14,3.17,0.0
20150329:1300,0.0,0.0,0.0,10.7,2.28,0.0
20150329:1400,0.0,0.0,0.0,10.36,1.31,0.0
20150329:1500,563.21,680.53,10.95,10.68,1.38,0.0
20150329:1600,720.56,899.75,22.64,12.97,1.86,0.0
20150329:1700,757.74,959.33,33.8,14.42,2.0,0.0
20150329:1800,746.46,951.39,43.8,16.1,2.07,0.0
20150329:1900,703.87,919.37,51.56,17.3,0.83,0.0
20150329:2000,702.43,897.09,55.44,18.98,2.34,0.0
20150329:2100,722.29,902.97,54.1,19.46,4.62,0.0
20150329:2200,745.37,929.76,48.07,19.33,5.17,0.0
20150329:2300,759.65,952.19,39.02,19.4,4.83,0.0
20150330:0000,734.67,922.62,28.54,19.28,4.14,0.0
20150330:0100,642.03,792.66,17.04,18.43,4.0,0.0
20150330:0200,305.83,368.58,5.22,16.83,3.72,0.0
20150330:0300,0.0,0.0,0.0,15.36,3.03,0.0
20150330:0400,0.0,0.0,0.0,14.46,2.83,0.0
20150330:0500,0.0,0.0,0.0,13.7,2.62,0.0
20150330:0600,0.0,0.0,0.0,13.03,2.48,0.0
20150330:0700,0.0,0.0,0.0,12.59,2.62,0.0
20150330:0800,0.0,0.0,0.0,11.83,2.07,0.0
20150330:0900,0.0,0.0,0.0,11.11,1.45,0.0
20150330:1000,0.0,0.0,0.0,11.1,1.24,0.0
20150330:1100,0.0,0.0,0.0,11.27,1.1,0.0
20150330:1200,0.0,0.0,0.0,10.48,1.31,0.0
20150330:1300,0.0,0.0,0.0,9.95,1.52,0.0
20150330:1400,0.0,0.0,0.0,9.69,1.72,0.0
20150330:1500,557.96,669.89,11.25,10.84,1.86,0.0
20150330:1600,719.71,888.8,22.95,12.85,2.48,0.0
20150330:1700,761.65,949.27,34.13,13.97,2.83,0.0
20150330:1800,751.93,941.24,44.15,15.3,2.97,0.0
20150330:1900,724.75,912.5,51.95,15.28,2.28,0.0
20150330:2000,587.34,726.78,55.83,16.64,3.38,0.0
20150330:2100,730.03,899.97,54.46,17.02,4.83,0.0
20150330:2200,754.81,927.97,48.36,16.83,5.45,0.0
20150330:2300,776.68,951.47,39.25,16.38,5.86,0.0
20150331:0000,751.35,910.64,28.74,15.8,6.21,0.0
20150331:0100,276.09,330.72,17.22,14.95,6.41,0.0
20150331:0200,83.94,112.55,5.4,13.9,6.28,0.0
20150331:0300,0.0,0.0,0.0,13.08,6.34,0.0
20150331:0400,0.0,0.0,0.0,12.64,6.34,0.0
20150331:0500,0.0,0.0,0.0,12.4,6.55,0.0
20150331:0600,0.0,0.0,0.0,12.17,6.14,0.0
20150331:0700,0.0,0.0,0.0,12.09,5.72,0.0
20150331:0800,0.0,0.0,0.0,11.79,6.14,0.0
20150331:0900,0.0,0.0,0.0,11.6,6.34,0.0
20150331:1000,0.0,0.0,0.0,11.57,6.41,0.0
20150331:1100,0.0,0.0,0.0,11.61,6.34,0.0
20150331:1200,0.0,0.0,0.0,11.67,6.21,0.0
20150331:1300,0.0,0.0,0.0,11.77,6.0,0.0
20150331:1400,0.0,0.0,0.0,11.87,5.86,0.0
20150331:1500,588.47,689.79,11.55,12.25,6.21,0.0
20150331:1600,763.18,908.01,23.26,13.14,7.31,0.0
20150331:1700,805.79,969.63,34.45,13.96,7.03,0.0
20150331:1800,796.86,962.92,44.51,14.99,7.17,0.0
20150331:1900,771.39,932.98,52.33,15.74,7.24,0.0
20150331:2000,757.75,912.83,56.23,16.45,8.14,0.0
20150331:2100,763.69,920.75,54.81,16.95,8.76,0.0
20150331:2200,788.76,951.19,48.64,17.01,9.38,0.0
20150331:2300,811.07,975.12,39.48,16.48,9.79,0.0
20150401:0000,795.8,950.49,28.93,15.74,9.93,0.0
20150401:0100,696.88,822.22,17.4,14.92,9.72,0.0
20150401:0200,347.6,405.99,5.57,13.88,9.31,0.0
20150401:0300,0.0,0.0,0.0,12.97,9.45,0.0
20150401:0400,0.0,0.0,0.0,12.43,8.83,0.0
20150401:0500,0.0,0.0,0.0,11.97,8.55,0.0
20150401:0600,0.0,0.0,0.0,11.56,7.79,0.0
20150401:0700,0.0,0.0,0.0,11.32,7.45,0.0
20150401:0800,0.0,0.0,0.0,10.86,7.1,0.0
20150401:0900,0.0,0.0,0.0,10.42,6.76,0.0
20150401:1000,0.0,0.0,0.0,10.07,6.55,0.0
20150401:1100,0.0,0.0,0.0,9.8,6.55,0.0
20150401:1200,0.0,0.0,0.0,9.6,6.48,0.0
20150401:1300,0.0,0.0,0.0,9.42,6.28,0.0
20150401:1400,0.0,0.0,0.0,9.3,6.07,0.0
20150401:1500,611.34,711.35,11.85,9.84,5.72,0.0
20150401:1600,774.45,920.45,23.57,11.2,6.14,0.0
20150401:1700,812.18,977.29,34.78,12.68,6.21,0.0
20150401:1800,801.78,967.38,44.86,14.06,6.76,0.0
20150401:1900,731.2,879.99,52.72,14.59,6.69,0.0
20150401:2000,759.92,915.69,56.62,15.02,6.83,0.0
20150401:2100,764.64,920.85,55.16,15.23,7.31,0.0
20150401:2200,788.2,948.21,48.93,15.15,7.93,0.0
20150401:2300,808.01,968.48,39.72,14.87,8.62,0.0
20150402:0000,788.38,939.67,29.13,14.51,8.83,0.0
20150402:0100,687.84,810.62,17.57,14.04,8.69,0.0
20150402:0200,348.38,406.65,5.75,13.28,8.14,0.0
20150402:0300,0.0,0.0,0.0,12.57,7.52,0.0
20150402:0400,0.0,0.0,0.0,12.22,6.9,0.0
20150402:0500,0.0,0.0,0.0,11.87,6.76,0.0
20150402:0600,0.0,0.0,0.0,11.55,6.41,0.0
20150402:0700,0.0,0.0,0.0,11.8,4.69,0.0
20150402:0800,0.0,0.0,0.0,11.35,4.69,0.0
20150402:0900,0.0,0.0,0.0,10.84,5.03,0.0
20150402:1000,0.0,0.0,0.0,10.35,5.45,0.0
20150402:1100,0.0,0.0,0.0,9.9,5.66,0.0
20150402:1200,0.0,0.0,0.0,9.49,5.66,0.0
20150402:1300,0.0,0.0,0.0,9.11,5.24,0.0
20150402:1400,0.0,0.0,0.0,8.81,4.76,0.0
20150402:1500,616.43,723.86,12.15,9.35,4.07,0.0
20150402:1600,767.75,930.87,23.87,11.26,3.86,0.0
20150402:1700,805.13,988.17,35.1,13.07,4.21,0.0
20150402:1800,793.85,978.44,45.21,14.61,4.48,0.0
20150402:1900,768.75,947.72,53.1,15.7,4.69,0.0
20150402:2000,754.29,926.58,57.01,16.58,5.24,1.0
20150402:2100,758.85,931.28,55.51,17.19,5.93,0.0
20150402:2200,779.99,957.13,49.21,17.47,6.55,0.0
20150402:2300,798.72,976.96,39.94,17.34,7.17,0.0
20150403:0000,781.36,948.05,29.32,16.73,7.52,0.0
20150403:0100,685.59,820.29,17.75,15.8,7.31,0.0
20150403:0200,356.95,420.3,5.92,14.59,6.76,0.0
20150403:0300,0.0,0.0,0.0,13.39,6.48,0.0
20150403:0400,0.0,0.0,0.0,12.7,5.79,0.0
20150403:0500,0.0,0.0,0.0,12.25,5.03,0.0
20150403:0600,0.0,0.0,0.0,11.86,4.21,0.0
20150403:0700,0.0,0.0,0.0,11.52,3.52,0.0
20150403:0800,0.0,0.0,0.0,10.9,3.17,0.0
20150403:0900,0.0,0.0,0.0,10.25,2.76,0.0
20150403:1000,0.0,0.0,0.0,9.53,2.48,0.0
20150403:1100,0.0,0.0,0.0,8.91,2.28,0.0
20150403:1200,0.0,0.0,0.0,8.37,2.28,0.0
20150403:1300,0.0,0.0,0.0,8.08,2.48,0.0
20150403:1400,0.0,0.0,0.0,7.92,2.62,0.0
20150403:1500,605.77,719.29,12.44,9.27,2.69,0.0
20150403:1600,756.38,923.1,24.18,11.26,3.17,0.0
20150403:1700,791.94,980.22,35.42,12.97,3.31,0.0
20150403:1800,783.01,972.49,45.56,14.58,3.66,0.0
20150403:1900,752.96,943.12,53.48,15.86,3.17,0.0
20150403:2000,743.18,923.43,57.4,16.77,4.0,0.0
20150403:2100,751.59,929.31,55.86,17.28,4.97,0.0
20150403:2200,778.31,957.7,49.49,17.36,6.07,0.0
20150403:2300,799.68,979.51,40.17,17.06,6.76,0.0
20150404:0000,784.79,954.22,29.51,16.56,7.1,0.0
20150404:0100,692.92,829.85,17.92,15.62,7.1,0.0
20150404:0200,378.77,444.99,6.09,14.24,6.62,0.0
20150404:0300,0.0,0.0,0.0,12.83,6.21,0.0
20150404:0400,0.0,0.0,0.0,11.89,6.21,0.0
20150404:0500,0.0,0.0,0.0,11.22,5.79,0.0
20150404:0600,0.0,0.0,0.0,10.67,5.24,0.0
20150404:0700,0.0,0.0,0.0,10.24,4.76,0.0
20150404:0800,0.0,0.0,0.0,9.94,5.17,0.0
20150404:0900,0.0,0.0,0.0,9.76,5.31,0.0
20150404:1000,0.0,0.0,0.0,9.62,5.1,0.0
20150404:1100,0.0,0.0,0.0,9.56,5.17,0.0
20150404:1200,0.0,0.0,0.0,9.53,5.17,0.0
20150404:1300,0.0,0.0,0.0,9.52,5.24,0.0
20150404:1400,0.0,0.0,0.0,9.48,5.38,0.0
20150404:1500,600.8,701.84,12.74,10.1,5.1,0.0
20150404:1600,758.0,902.27,24.48,11.31,5.72,0.0
20150404:1700,797.71,960.51,35.74,12.56,5.79,0.0
20150404:1800,789.53,954.85,45.91,13.67,5.93,0.0
20150404:1900,768.72,927.72,53.86,14.31,6.34,0.0
20150404:2000,757.5,910.27,57.79,14.59,6.83,0.0
20150404:2100,762.11,915.95,56.2,14.61,7.03,0.0
20150404:2200,782.79,940.49,49.77,14.35,7.31,0.0
20150404:2300,721.52,857.33,40.39,13.71,7.93,0.0
20150405:0000,492.96,576.3,29.7,12.91,8.41,0.0
20150405:0100,191.3,232.03,18.1,12.01,8.41,0.0
20150405:0200,7.71,19.91,6.26,11.24,8.07,0.0
20150405:0300,0.0,0.0,0.0,10.67,7.1,0.0
20150405:0400,0.0,0.0,0.0,10.21,6.0,0.0
20150405:0500,0.0,0.0,0.0,9.84,5.72,0.0
20150405:0600,0.0,0.0,0.0,9.6,5.52,0.0
20150405:0700,0.0,0.0,0.0,9.77,5.03,0.0
20150405:0800,0.0,0.0,0.0,9.66,4.62,0.0
20150405:0900,0.0,0.0,0.0,9.51,3.86,0.0
20150405:1000,0.0,0.0,0.0,9.33,3.1,0.0
20150405:1100,0.0,0.0,0.0,8.99,2.14,0.0
20150405:1200,0.0,0.0,0.0,8.49,1.52,0.0
20150405:1300,0.0,0.0,0.0,8.59,2.21,0.0
20150405:1400,0.0,0.46,1.19,8.89,3.38,0.0
20150405:1500,3.58,13.09,13.03,10.07,4.76,0.0
20150405:1600,19.84,36.94,24.78,11.19,6.97,0.0
20150405:1700,177.42,219.89,36.06,11.54,6.76,0.0
20150405:1800,112.81,147.92,46.26,11.87,6.41,0.0
20150405:1900,459.64,551.37,54.24,11.68,4.21,0.0
20150405:2000,518.97,624.52,58.17,12.45,4.55,0.0
20150405:2100,678.58,815.64,56.54,12.83,5.45,0.0
20150405:2200,616.52,735.86,50.05,12.75,5.86,0.0
