Latitude (decimal degrees):	40.525
Longitude (decimal degrees):	-3.772
Elevation (m):	652
Radiation database:	PVGIS-SARAH2


Slope: 35 deg. (optimum)
Azimuth: -4 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20200313:1010,682.92,857.92,36.72,16.17,2.34,0.0
20200313:1110,763.97,993.67,43.29,17.93,1.79,0.0
20200313:1210,783.82,1048.65,46.42,19.36,1.17,0.0
20200313:1310,761.43,1024.36,45.36,20.35,0.97,0.0
20200313:1410,681.9,896.96,40.38,21.11,1.31,0.0
20200313:1510,547.18,701.15,32.54,21.33,1.66,0.0
20200313:1610,366.3,468.24,22.89,21.15,1.86,0.0
20200313:1710,150.73,219.78,12.19,20.69,1.72,0.0
20200313:1810,0.0,0.0,0.0,19.44,1.17,0.0
20200313:1910,0.0,0.0,0.0,17.6,1.45,0.0
20200313:2010,0.0,0.0,0.0,15.66,1.66,0.0
20200313:2110,0.0,0.0,0.0,13.98,1.86,0.0
20200313:2210,0.0,0.0,0.0,12.87,2.21,0.0
20200313:2310,0.0,0.0,0.0,12.42,2.41,0.0
20200314:0010,0.0,0.0,0.0,11.98,2.41,0.0
20200314:0110,0.0,0.0,0.0,11.34,2.21,0.0
20200314:0210,0.0,0.0,0.0,10.74,1.93,0.0
20200314:0310,0.0,0.0,0.0,9.92,1.86,0.0
20200314:0410,0.0,0.0,0.0,9.16,1.93,0.0
20200314:0510,0.0,0.0,0.0,8.55,1.93,0.0
20200314:0610,0.0,0.0,0.0,7.8,1.86,0.0
20200314:0710,90.76,139.02,6.9,7.45,1.72,0.0
20200314:0810,336.63,411.21,17.92,9.23,1.45,0.0
20200314:0910,545.87,672.55,28.2,12.7,1.24,0.0
20200314:1010,687.81,872.81,37.09,15.36,1.52,0.0
20200314:1110,772.96,1009.68,43.68,17.32,1.52,0.0
20200314:1210,800.34,1071.26,46.82,18.82,1.17,0.0
20200314:1310,767.78,1038.28,45.73,19.95,0.76,0.0
20200314:1410,680.62,909.8,40.7,20.47,0.48,0.0
20200314:1510,554.33,723.22,32.81,20.83,0.48,0.0
20200314:1610,377.74,490.1,23.13,20.86,0.34,0.0
20200314:1710,152.4,223.08,12.41,20.44,0.34,0.0
20200314:1810,0.0,0.0,0.0,19.49,0.62,0.0
20200314:1910,0.0,0.0,0.0,17.7,1.03,0.0
20200314:2010,0.0,0.0,0.0,17.88,0.76,0.0
20200314:2110,0.0,0.0,0.0,15.96,1.1,0.0
20200314:2210,0.0,0.0,0.0,12.5,1.66,0.0
20200314:2310,0.0,0.0,0.0,10.44,1.86,0.0
20200315:0010,0.0,0.0,0.0,9.25,1.72,0.0
20200315:0110,0.0,0.0,0.0,8.57,1.59,0.0
20200315:0210,0.0,0.0,0.0,8.24,1.59,0.0
20200315:0310,0.0,0.0,0.0,8.4,1.52,0.0
20200315:0410,0.0,0.0,0.0,8.71,1.45,0.0
20200315:0510,0.0,0.0,0.0,8.53,1.45,0.0
20200315:0610,0.0,0.0,0.0,8.41,1.38,0.0
20200315:0710,90.64,138.3,7.21,7.91,1.38,0.0
20200315:0810,261.87,324.48,18.25,10.35,0.55,0.0
20200315:0910,478.15,590.6,28.54,12.95,0.69,0.0
20200315:1010,663.3,835.25,37.46,14.82,1.59,0.0
20200315:1110,732.83,930.22,44.08,16.34,2.41,0.0
20200315:1210,832.81,1069.32,47.21,17.8,3.17,0.0
20200315:1310,782.99,994.36,46.1,18.68,3.79,0.0
20200315:1410,112.52,152.34,41.03,18.79,4.48,0.0
20200315:1510,53.93,81.74,33.09,18.42,4.62,0.0
20200315:1610,331.62,411.3,23.36,17.21,3.93,0.0
20200315:1710,67.76,99.91,12.62,16.6,4.14,0.0
20200315:1810,0.0,0.0,0.0,14.55,3.93,0.0
20200315:1910,0.0,0.0,0.0,13.63,3.24,0.0
20200315:2010,0.0,0.0,0.0,12.85,2.97,0.0
20200315:2110,0.0,0.0,0.0,11.86,3.17,0.0
20200315:2210,0.0,0.0,0.0,11.09,2.76,0.0
20200315:2310,0.0,0.0,0.0,10.57,3.17,0.0
20200316:0010,0.0,0.0,0.0,9.86,2.34,0.0
20200316:0110,0.0,0.0,0.0,9.41,2.07,0.0
20200316:0210,0.0,0.0,0.0,8.39,2.14,0.0
20200316:0310,0.0,0.0,0.0,7.5,2.14,0.0
20200316:0410,0.0,0.0,0.0,6.61,2.62,0.0
20200316:0510,0.0,0.0,0.0,5.46,2.14,0.0
20200316:0610,0.0,0.0,0.0,5.0,1.66,0.0
20200316:0710,107.99,161.09,7.53,4.75,0.9,0.0
20200316:0810,300.08,359.77,18.58,5.08,1.31,0.0
20200316:0910,349.22,412.13,28.89,5.46,1.31,0.0
20200316:1010,122.05,156.05,37.84,6.59,1.93,0.0
20200316:1110,46.5,69.67,44.47,7.86,2.28,0.0
20200316:1210,56.55,81.74,47.61,8.55,2.97,0.0
20200316:1310,180.95,223.86,46.47,8.68,3.17,0.0
20200316:1410,74.88,103.11,41.35,8.85,4.14,0.0
20200316:1510,141.69,178.87,33.36,8.53,4.14,0.0
20200316:1610,124.71,159.73,23.6,8.63,4.28,0.0
20200316:1710,111.26,151.04,12.84,7.62,4.14,0.0
20200316:1810,0.0,0.0,0.0,6.95,4.0,0.0
20200316:1910,0.0,0.0,0.0,5.75,2.83,0.0
20200316:2010,0.0,0.0,0.0,4.92,2.97,0.0
20200316:2110,0.0,0.0,0.0,4.36,3.1,0.0
20200316:2210,0.0,0.0,0.0,4.17,2.97,0.0
20200316:2310,0.0,0.0,0.0,4.14,2.69,0.0
20200317:0010,0.0,0.0,0.0,4.61,2.28,0.0
20200317:0110,0.0,0.0,0.0,4.68,2.28,0.0
20200317:0210,0.0,0.0,0.0,5.11,2.41,0.0
20200317:0310,0.0,0.0,0.0,5.31,2.28,0.0
20200317:0410,0.0,0.0,0.0,5.83,2.21,0.0
20200317:0510,0.0,0.0,0.0,6.25,2.48,0.0
20200317:0610,0.0,0.0,0.0,6.61,2.48,0.0
20200317:0710,6.42,17.65,7.84,7.03,3.03,0.0
20200317:0810,30.54,50.16,18.91,7.48,3.03,0.0
20200317:0910,79.09,107.75,29.24,8.19,3.38,0.0
20200317:1010,246.34,297.49,38.21,8.99,3.45,0.0
20200317:1110,268.32,324.04,44.87,10.06,3.93,0.0
20200317:1210,205.83,254.73,48.01,11.74,4.34,0.0
20200317:1310,418.12,504.39,46.84,13.58,4.34,0.0
20200317:1410,273.4,335.13,41.67,13.97,4.14,0.0
20200317:1510,549.88,665.46,33.63,14.31,3.86,0.0
20200317:1610,194.18,243.28,23.84,13.4,3.72,0.0
20200317:1710,159.56,222.99,13.05,13.0,3.17,0.0
20200317:1810,0.0,0.0,0.0,12.48,2.62,0.0
20200317:1910,0.0,0.0,0.0,11.72,2.41,0.0
20200317:2010,0.0,0.0,0.0,10.97,2.9,0.0
20200317:2110,0.0,0.0,0.0,10.55,3.17,0.0
20200317:2210,0.0,0.0,0.0,9.97,3.24,0.0
20200317:2310,0.0,0.0,0.0,9.57,3.24,0.0
20200318:0010,0.0,0.0,0.0,9.15,3.17,0.0
20200318:0110,0.0,0.0,0.0,8.63,3.03,0.0
20200318:0210,0.0,0.0,0.0,8.17,2.9,0.0
20200318:0310,0.0,0.0,0.0,7.78,2.76,0.0
20200318:0410,0.0,0.0,0.0,7.39,2.69,0.0
20200318:0510,0.0,0.0,0.0,7.12,2.62,0.0
20200318:0610,0.0,0.0,0.0,6.8,2.55,0.0
20200318:0710,26.43,45.55,8.16,7.0,2.28,0.0
20200318:0810,53.22,78.03,19.23,9.04,2.07,0.0
20200318:0910,197.6,245.82,29.59,11.76,2.21,0.0
20200318:1010,407.88,498.01,38.59,14.06,2.21,0.0
20200318:1110,495.68,613.75,45.27,15.86,2.21,0.0
20200318:1210,400.53,498.6,48.41,17.31,2.21,0.0
20200318:1310,584.61,739.26,47.21,18.39,2.21,0.0
20200318:1410,316.11,397.51,41.99,19.08,2.21,0.0
20200318:1510,181.81,235.82,33.9,19.37,2.28,0.0
20200318:1610,138.28,184.03,24.07,19.35,2.21,0.0
20200318:1710,42.75,68.2,13.26,18.71,2.34,0.0
20200318:1810,0.0,0.0,0.0,17.15,2.28,0.0
20200318:1910,0.0,0.0,0.0,14.96,1.59,0.0
20200318:2010,0.0,0.0,0.0,13.62,1.59,0.0
20200318:2110,0.0,0.0,0.0,12.15,1.79,0.0
20200318:2210,0.0,0.0,0.0,10.66,1.79,0.0
20200318:2310,0.0,0.0,0.0,9.5,1.66,0.0
20200319:0010,0.0,0.0,0.0,9.4,1.31,0.0
20200319:0110,0.0,0.0,0.0,10.29,0.97,0.0
20200319:0210,0.0,0.0,0.0,10.31,0.76,0.0
20200319:0310,0.0,0.0,0.0,9.63,0.41,0.0
20200319:0410,0.0,0.0,0.0,8.85,0.28,0.0
20200319:0510,0.0,0.0,0.0,6.99,0.97,0.0
20200319:0610,0.0,0.0,0.0,6.01,1.03,0.0
20200319:0710,12.73,26.94,8.48,7.21,0.62,0.0
20200319:0810,92.67,124.25,19.56,8.66,0.41,0.0
20200319:0910,122.46,159.46,29.93,10.5,1.03,0.0
20200319:1010,594.56,731.29,38.96,12.23,1.72,0.0
20200319:1110,776.6,985.19,45.66,13.69,2.0,0.0
20200319:1210,838.7,1078.78,48.81,15.09,2.28,0.0
20200319:1310,779.28,995.7,47.58,15.93,2.34,0.0
20200319:1410,647.82,812.06,42.3,17.01,2.69,0.0
20200319:1510,545.85,676.77,34.17,17.57,2.9,0.0
20200319:1610,346.3,431.58,24.3,17.41,3.03,0.0
20200319:1710,128.2,181.18,13.47,16.9,2.97,0.0
20200319:1810,0.0,0.0,0.0,16.1,2.28,0.0
20200319:1910,0.0,0.0,0.0,14.16,2.41,0.0
20200319:2010,0.0,0.0,0.0,13.14,2.34,0.0
20200319:2110,0.0,0.0,0.0,12.33,2.14,0.0
20200319:2210,0.0,0.0,0.0,11.55,1.86,0.0
20200319:2310,0.0,0.0,0.0,10.73,1.79,0.0
20200320:0010,0.0,0.0,0.0,10.21,1.79,0.0
20200320:0110,0.0,0.0,0.0,9.92,2.0,0.0
20200320:0210,0.0,0.0,0.0,9.43,2.07,0.0
20200320:0310,0.0,0.0,0.0,8.87,1.86,0.0
20200320:0410,0.0,0.0,0.0,8.64,1.86,0.0
20200320:0510,0.0,0.0,0.0,8.29,1.72,0.0
20200320:0610,0.0,0.0,0.0,8.01,1.72,0.0
20200320:0710,8.18,20.44,8.79,8.34,1.79,0.0
20200320:0810,113.75,147.9,19.89,8.81,2.62,0.0
20200320:0910,60.97,87.31,30.28,9.59,2.62,0.0
20200320:1010,50.54,75.24,39.33,10.46,2.34,0.0
20200320:1110,264.4,323.76,46.06,11.81,2.55,0.0
20200320:1210,49.87,75.24,49.21,13.23,2.69,0.0
20200320:1310,96.46,130.97,47.94,14.1,2.55,0.0
20200320:1410,93.88,128.18,42.62,14.54,2.48,0.0
20200320:1510,55.53,82.67,34.44,14.94,2.55,0.0
20200320:1610,60.93,89.17,24.53,14.87,2.48,0.0
20200320:1710,34.52,56.66,13.68,14.73,2.48,0.0
20200320:1810,0.0,4.64,2.38,14.15,2.28,0.0
20200320:1910,0.0,0.0,0.0,11.78,2.07,0.0
20200320:2010,0.0,0.0,0.0,10.83,1.86,0.0
20200320:2110,0.0,0.0,0.0,9.9,1.79,0.0
20200320:2210,0.0,0.0,0.0,9.16,1.72,0.0
20200320:2310,0.0,0.0,0.0,8.63,1.72,0.0
20200321:0010,0.0,0.0,0.0,8.08,1.79,0.0
20200321:0110,0.0,0.0,0.0,7.89,1.86,0.0
20200321:0210,0.0,0.0,0.0,7.77,2.0,0.0
20200321:0310,0.0,0.0,0.0,7.66,1.93,0.0
20200321:0410,0.0,0.0,0.0,7.57,2.0,0.0
20200321:0510,0.0,0.0,0.0,7.32,2.07,0.0
20200321:0610,0.0,0.0,0.0,6.95,2.07,0.0
20200321:0710,21.76,39.01,9.11,7.16,2.21,0.0
20200321:0810,16.08,31.58,20.22,7.85,2.97,0.0
20200321:0910,38.69,60.38,30.63,8.43,2.9,0.0
20200321:1010,65.97,92.89,39.71,8.74,2.48,0.0
20200321:1110,52.42,77.1,46.46,9.24,2.55,0.0
20200321:1210,60.24,86.39,49.61,9.32,2.41,0.0
20200321:1310,94.01,125.4,48.31,8.99,2.48,0.0
20200321:1410,122.68,157.91,42.93,8.66,2.62,0.0
20200321:1510,28.14,47.37,34.7,8.55,2.28,0.0
20200321:1610,97.79,129.54,24.76,8.37,1.86,0.0
20200321:1710,32.6,52.95,13.89,8.39,1.52,0.0
20200321:1810,1.15,8.36,2.58,8.01,1.03,0.0
20200321:1910,0.0,0.0,0.0,7.69,0.76,0.0
20200321:2010,0.0,0.0,0.0,6.84,0.76,0.0
20200321:2110,0.0,0.0,0.0,5.96,1.45,0.0
20200321:2210,0.0,0.0,0.0,5.67,1.59,0.0
20200321:2310,0.0,0.0,0.0,5.53,1.45,0.0
20200322:0010,0.0,0.0,0.0,5.41,1.45,0.0
20200322:0110,0.0,0.0,0.0,5.43,1.52,0.0
20200322:0210,0.0,0.0,0.0,5.59,1.52,0.0
20200322:0310,0.0,0.0,0.0,5.67,1.52,0.0
20200322:0410,0.0,0.0,0.0,5.7,1.52,0.0
20200322:0510,0.0,0.0,0.0,5.53,1.66,0.0
20200322:0610,0.0,0.0,0.0,5.51,1.86,0.0
20200322:0710,105.87,152.54,9.43,5.95,1.45,0.0
20200322:0810,270.86,326.92,20.55,6.82,1.59,0.0
20200322:0910,513.26,607.37,30.98,7.41,2.28,0.0
20200322:1010,341.14,405.33,40.08,7.97,2.62,0.0
20200322:1110,355.86,422.72,46.86,8.23,3.1,0.0
20200322:1210,251.31,303.48,50.01,8.3,3.03,0.0
20200322:1310,203.63,249.96,48.68,8.9,2.97,0.0
20200322:1410,357.01,429.9,43.25,10.77,2.55,0.0
20200322:1510,154.25,196.46,34.96,11.85,2.41,0.0
20200322:1610,274.6,337.29,24.99,12.32,2.34,0.0
20200322:1710,63.25,91.98,14.09,12.47,2.55,0.0
20200322:1810,2.9,12.26,2.78,11.65,2.21,0.0
20200322:1910,0.0,0.0,0.0,10.05,2.21,0.0
20200322:2010,0.0,0.0,0.0,8.84,1.86,0.0
20200322:2110,0.0,0.0,0.0,7.91,1.93,0.0
20200322:2210,0.0,0.0,0.0,7.44,2.0,0.0
20200322:2310,0.0,0.0,0.0,7.59,1.93,0.0
20200323:0010,0.0,0.0,0.0,7.55,1.86,0.0
20200323:0110,0.0,0.0,0.0,7.36,1.72,0.0
20200323:0210,0.0,0.0,0.0,7.17,1.59,0.0
20200323:0310,0.0,0.0,0.0,6.84,1.52,0.0
20200323:0410,0.0,0.0,0.0,6.83,1.59,0.0
20200323:0510,0.0,0.0,0.0,6.47,1.86,0.0
20200323:0610,0.0,0.0,0.0,6.36,2.0,0.0
20200323:0710,52.36,78.84,9.75,7.02,2.55,0.0
20200323:0810,71.94,99.39,20.88,7.69,2.62,0.0
20200323:0910,200.01,244.73,31.33,8.74,3.31,0.0
20200323:1010,224.22,273.52,40.46,9.7,3.52,0.0
20200323:1110,383.87,459.09,47.26,10.28,3.31,0.0
20200323:1210,675.2,821.5,50.41,10.55,2.97,0.0
20200323:1310,227.96,281.23,49.04,11.5,2.62,0.0
20200323:1410,661.08,812.64,43.56,12.4,2.48,0.0
20200323:1510,134.05,174.14,35.22,13.26,2.76,0.0
20200323:1610,283.11,348.33,25.21,13.59,3.03,0.0
20200323:1710,171.33,241.0,14.3,13.47,3.45,0.0
20200323:1810,3.38,13.14,2.98,12.65,2.97,0.0
20200323:1910,0.0,0.0,0.0,11.03,1.72,0.0
20200323:2010,0.0,0.0,0.0,10.26,1.86,0.0
20200323:2110,0.0,0.0,0.0,9.47,2.07,0.0
20200323:2210,0.0,0.0,0.0,8.83,2.14,0.0
20200323:2310,0.0,0.0,0.0,8.03,2.28,0.0
20200324:0010,0.0,0.0,0.0,7.74,2.28,0.0
20200324:0110,0.0,0.0,0.0,7.56,2.34,0.0
20200324:0210,0.0,0.0,0.0,7.07,2.62,0.0
20200324:0310,0.0,0.0,0.0,6.65,2.76,0.0
20200324:0410,0.0,0.0,0.0,6.42,2.9,0.0
20200324:0510,0.0,0.0,0.0,6.05,3.03,0.0
20200324:0610,0.0,0.0,0.0,6.03,3.1,0.0
20200324:0710,32.39,52.67,10.07,7.45,3.24,0.0
20200324:0810,174.69,216.45,21.21,8.68,4.0,0.0
20200324:0910,443.29,523.21,31.68,10.27,4.55,0.0
20200324:1010,628.36,751.78,40.83,11.91,4.69,0.0
20200324:1110,549.98,662.3,47.65,12.96,4.34,0.0
20200324:1210,634.21,773.26,50.81,13.22,3.72,0.0
20200324:1310,434.94,527.44,49.41,13.9,3.72,0.0
20200324:1410,324.48,396.91,43.87,14.89,3.86,0.0
20200324:1510,86.66,119.82,35.48,15.19,3.59,0.0
20200324:1610,153.55,197.87,25.44,14.89,3.31,0.0
20200324:1710,42.02,65.95,14.5,14.4,2.83,0.0
20200324:1810,0.0,5.57,3.17,13.58,2.14,0.0
20200324:1910,0.0,0.0,0.0,11.59,0.9,0.0
20200324:2010,0.0,0.0,0.0,11.29,0.48,0.0
20200324:2110,0.0,0.0,0.0,10.7,0.07,0.0
20200324:2210,0.0,0.0,0.0,10.19,0.48,0.0
20200324:2310,0.0,0.0,0.0,9.07,0.76,0.0
20200325:0010,0.0,0.0,0.0,8.17,1.1,0.0
20200325:0110,0.0,0.0,0.0,8.03,1.52,0.0
20200325:0210,0.0,0.0,0.0,7.67,1.66,0.0
20200325:0310,0.0,0.0,0.0,7.54,1.66,0.0
20200325:0410,0.0,0.0,0.0,7.35,1.66,0.0
20200325:0510,0.0,0.0,0.0,7.12,1.72,0.0
20200325:0610,0.0,0.0,0.0,6.57,1.66,0.0
20200325:0710,140.19,200.75,10.38,6.54,1.31,0.0
20200325:0810,383.03,461.4,21.53,7.81,1.86,0.0
20200325:0910,602.35,727.29,32.02,9.01,1.79,0.0
20200325:1010,742.58,926.75,41.2,10.78,1.59,0.0
20200325:1110,825.81,1066.05,48.05,12.16,1.24,0.0
20200325:1210,857.36,1130.04,51.21,13.68,1.1,0.0
20200325:1310,821.24,1072.36,49.77,14.81,1.38,0.0
20200325:1410,623.85,783.18,44.17,15.67,1.93,0.0
20200325:1510,602.45,751.8,35.74,16.04,2.07,0.0
20200325:1610,338.76,421.82,25.66,16.48,2.55,0.0
20200325:1710,118.37,165.59,14.7,16.29,2.62,0.0
20200325:1810,3.83,14.01,3.37,15.19,1.66,0.0
20200325:1910,0.0,0.0,0.0,13.02,1.45,0.0
20200325:2010,0.0,0.0,0.0,10.87,1.66,0.0
20200325:2110,0.0,0.0,0.0,9.34,1.59,0.0
20200325:2210,0.0,0.0,0.0,7.98,1.45,0.0
20200325:2310,0.0,0.0,0.0,6.57,1.52,0.0
20200326:0010,0.0,0.0,0.0,5.82,1.79,0.0
20200326:0110,0.0,0.0,0.0,5.07,1.93,0.0
20200326:0210,0.0,0.0,0.0,4.11,1.86,0.0
20200326:0310,0.0,0.0,0.0,3.0,1.93,0.0
20200326:0410,0.0,0.0,0.0,2.06,1.93,0.0
20200326:0510,0.0,0.0,0.0,1.09,2.0,0.0
20200326:0610,0.0,0.0,0.0,0.34,1.93,0.0
20200326:0710,152.23,211.4,10.7,1.33,1.59,0.0
20200326:0810,402.32,482.16,21.86,5.81,1.38,0.0
20200326:0910,618.0,739.34,32.37,7.98,2.28,0.0
20200326:1010,770.06,939.63,41.57,9.53,2.83,0.0
20200326:1110,873.41,1086.0,48.44,10.63,3.1,0.0
20200326:1210,923.3,1155.37,51.61,11.49,3.52,0.0
20200326:1310,882.18,1096.66,50.13,12.01,3.72,0.0
20200326:1410,794.15,972.92,44.48,12.35,3.93,0.0
20200326:1510,645.63,779.16,36.0,12.71,4.0,0.0
20200326:1610,441.56,536.04,25.88,12.77,4.0,0.0
20200326:1710,156.9,215.38,14.91,12.28,3.72,0.0
20200326:1810,5.99,17.66,3.56,11.44,2.69,0.0
20200326:1910,0.0,0.0,0.0,10.83,2.21,0.0
20200326:2010,0.0,0.0,0.0,9.27,2.41,0.0
20200326:2110,0.0,0.0,0.0,8.09,2.55,0.0
20200326:2210,0.0,0.0,0.0,7.3,2.69,0.0
20200326:2310,0.0,0.0,0.0,6.74,2.76,0.0
20200327:0010,0.0,0.0,0.0,6.2,2.76,0.0
20200327:0110,0.0,0.0,0.0,5.75,2.97,0.0
20200327:0210,0.0,0.0,0.0,5.13,3.24,0.0
20200327:0310,0.0,0.0,0.0,4.69,3.59,0.0
20200327:0410,0.0,0.0,0.0,4.08,3.52,0.0
20200327:0510,0.0,0.0,0.0,3.46,3.31,0.0
20200327:0610,0.0,0.0,0.0,3.07,3.45,0.0
20200327:0710,108.67,148.75,11.02,2.26,3.45,0.0
20200327:0810,266.34,313.54,22.19,3.36,3.72,0.0
20200327:0910,487.86,563.72,32.71,4.75,3.79,0.0
20200327:1010,640.59,751.83,41.95,6.35,3.86,0.0
20200327:1110,545.15,642.5,48.84,7.98,4.07,0.0
20200327:1210,171.19,212.71,52.0,8.82,3.59,0.0
20200327:1310,424.59,506.36,50.49,9.92,3.52,0.0
20200327:1410,571.7,686.8,44.78,10.58,3.17,0.0
20200327:1510,552.35,664.83,36.25,11.0,2.76,0.0
20200327:1610,419.13,509.07,26.1,11.01,2.48,0.0
20200327:1710,148.31,201.93,15.11,10.46,2.41,0.0
20200327:1810,6.49,18.5,3.76,9.42,2.41,0.0
20200327:1910,0.0,0.0,0.0,8.41,1.79,0.0
20200327:2010,0.0,0.0,0.0,6.84,1.1,0.0
20200327:2110,0.0,0.0,0.0,7.37,0.14,0.0
20200327:2210,0.0,0.0,0.0,5.31,1.03,0.0
20200327:2310,0.0,0.0,0.0,4.47,1.24,0.0
20200328:0010,0.0,0.0,0.0,4.18,1.17,0.0
20200328:0110,0.0,0.0,0.0,4.04,1.03,0.0
20200328:0210,0.0,0.0,0.0,3.53,0.97,0.0
20200328:0310,0.0,0.0,0.0,3.03,1.03,0.0
20200328:0410,0.0,0.0,0.0,2.43,1.17,0.0
20200328:0510,0.0,0.0,0.0,1.55,1.31,0.0
20200328:0610,0.0,0.0,0.0,0.67,1.52,0.0
20200328:0710,152.78,210.91,11.33,1.37,1.17,0.0
20200328:0810,401.67,482.47,22.51,5.61,0.97,0.0
20200328:0910,598.1,726.72,33.06,8.09,1.03,0.0
20200328:1010,746.19,933.72,42.32,10.11,1.31,0.0
20200328:1110,839.47,1078.15,49.23,11.7,1.45,0.0
20200328:1210,876.73,1140.1,52.4,12.96,1.59,0.0
20200328:1310,837.18,1080.55,50.85,14.0,1.79,0.0
20200328:1410,753.5,957.3,45.08,14.59,1.86,0.0
20200328:1510,614.96,766.54,36.5,14.67,1.72,0.0
20200328:1610,413.07,515.04,26.32,14.62,1.45,0.0
20200328:1710,172.03,244.09,15.31,14.31,1.24,0.0
20200328:1810,4.06,17.72,3.95,13.59,1.17,0.0
20200328:1910,0.0,0.0,0.0,11.46,1.59,0.0
20200328:2010,0.0,0.0,0.0,9.57,1.79,0.0
20200328:2110,0.0,0.0,0.0,7.7,1.79,0.0
20200328:2210,0.0,0.0,0.0,6.23,1.72,0.0
20200328:2310,0.0,0.0,0.0,5.3,1.59,0.0
20200329:0010,0.0,0.0,0.0,4.68,1.52,0.0
20200329:0110,0.0,0.0,0.0,4.11,1.52,0.0
20200329:0210,0.0,0.0,0.0,3.58,1.45,0.0
20200329:0310,0.0,0.0,0.0,3.05,1.45,0.0
20200329:0410,0.0,0.0,0.0,2.73,1.45,0.0
20200329:0510,0.0,0.0,0.0,2.63,1.31,0.0
20200329:0610,0.0,0.0,0.0,2.36,1.31,0.0
20200329:0710,147.44,203.01,11.65,2.98,1.17,0.0
20200329:0810,388.24,475.1,22.84,8.09,0.28,0.0
20200329:0910,575.49,720.79,33.4,11.19,0.14,0.0
20200329:1010,726.06,937.02,42.68,13.39,0.62,0.0
20200329:1110,806.51,1068.08,49.63,15.24,0.83,0.0
20200329:1210,821.43,1114.73,52.79,16.55,0.48,0.0
20200329:1310,795.46,1075.21,51.2,17.2,0.48,0.0
20200329:1410,709.4,929.27,45.38,17.68,0.9,0.0
20200329:1510,539.54,680.9,36.75,17.51,1.38,0.0
20200329:1610,287.79,363.16,26.53,17.11,1.38,0.0
20200329:1710,166.72,238.67,15.5,16.68,1.31,0.0
20200329:1810,7.99,21.66,4.14,15.59,0.97,0.0
20200329:1910,0.0,0.0,0.0,14.05,0.97,0.0
20200329:2010,0.0,0.0,0.0,11.77,1.66,0.0
20200329:2110,0.0,0.0,0.0,10.7,2.21,0.0
20200329:2210,0.0,0.0,0.0,10.21,2.69,0.0
20200329:2310,0.0,0.0,0.0,9.74,2.76,0.0
20200330:0010,0.0,0.0,0.0,8.83,2.55,0.0
20200330:0110,0.0,0.0,0.0,8.08,2.21,0.0
20200330:0210,0.0,0.0,0.0,7.38,2.0,0.0
20200330:0310,0.0,0.0,0.0,6.77,1.93,0.0
20200330:0410,0.0,0.0,0.0,6.24,2.0,0.0
20200330:0510,0.0,0.0,0.0,5.55,2.14,0.0
20200330:0610,0.0,0.0,0.0,4.98,2.34,0.0
20200330:0710,61.12,87.41,11.96,4.96,2.83,0.0
20200330:0810,119.35,151.62,23.16,5.19,3.72,0.0
20200330:0910,273.65,322.6,33.74,5.71,4.21,0.0
20200330:1010,216.65,260.29,43.05,5.8,4.07,0.0
20200330:1110,242.6,289.96,50.02,6.25,4.14,0.0
20200330:1210,77.32,104.96,53.18,6.63,4.21,0.0
20200330:1310,172.06,211.78,51.56,6.98,4.14,0.0
20200330:1410,132.74,168.13,45.68,7.55,4.07,0.0
20200330:1510,173.41,214.26,37.0,8.14,4.0,0.0
20200330:1610,90.62,120.75,26.75,7.91,3.86,0.0
20200330:1710,60.89,86.66,15.7,7.45,3.93,0.0
20200330:1810,8.38,21.05,4.34,6.55,3.66,0.0
20200330:1910,0.0,0.0,0.0,4.21,3.38,0.0
20200330:2010,0.0,0.0,0.0,3.58,3.52,0.0
20200330:2110,0.0,0.0,0.0,3.19,3.59,0.0
20200330:2210,0.0,0.0,0.0,2.5,3.45,0.0
20200330:2310,0.0,0.0,0.0,2.03,3.38,0.0
20200331:0010,0.0,0.0,0.0,1.87,3.52,0.0
20200331:0110,0.0,0.0,0.0,1.64,3.72,0.0
20200331:0210,0.0,0.0,0.0,1.41,3.86,0.0
20200331:0310,0.0,0.0,0.0,1.33,3.79,0.0
20200331:0410,0.0,0.0,0.0,1.41,3.72,0.0
20200331:0510,0.0,0.0,0.0,1.52,3.66,0.0
20200331:0610,0.0,0.0,0.0,1.76,3.31,0.0
20200331:0710,16.61,31.58,12.27,1.73,3.31,0.0
20200331:0810,35.19,54.8,23.48,2.43,3.03,0.0
20200331:0910,70.35,95.67,34.08,2.97,3.1,0.0
20200331:1010,58.71,82.67,43.42,3.74,3.03,0.0
20200331:1110,86.42,114.25,50.41,4.39,4.41,0.0
20200331:1210,77.7,104.96,53.58,5.36,3.24,0.0
20200331:1310,116.75,149.55,51.91,6.15,2.76,0.0
20200331:1410,262.39,314.9,45.97,7.67,3.1,0.0
20200331:1510,114.65,148.62,37.25,8.41,2.62,0.0
20200331:1610,130.18,166.87,26.96,9.07,2.21,0.0
20200331:1710,33.97,54.8,15.9,9.26,2.0,0.0
20200331:1810,0.0,3.72,4.53,8.86,1.93,0.0
20200331:1910,0.0,0.0,0.0,8.38,2.55,0.0
20200331:2010,0.0,0.0,0.0,8.05,2.34,0.0
20200331:2110,0.0,0.0,0.0,7.87,2.07,0.0
20200331:2210,0.0,0.0,0.0,7.51,2.07,0.0
